,Unnamed: 0,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
11244,11244,Shot Chart Detail,41600303,238,203935,Marcus Smart,1610612738,Boston Celtics,2,0,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,2,1,1,20170521,CLE,BOS
11245,11245,Shot Chart Detail,41600303,251,203935,Marcus Smart,1610612738,Boston Celtics,3,11,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,28,1,0,20170521,CLE,BOS
11246,11246,Shot Chart Detail,41600303,278,203935,Marcus Smart,1610612738,Boston Celtics,3,9,2,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,-6,1,0,20170521,CLE,BOS
11247,11247,Shot Chart Detail,41600303,304,203935,Marcus Smart,1610612738,Boston Celtics,3,6,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,176,170,1,1,20170521,CLE,BOS
11248,11248,Shot Chart Detail,41600303,320,203935,Marcus Smart,1610612738,Boston Celtics,3,4,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-155,195,1,1,20170521,CLE,BOS
11249,11249,Shot Chart Detail,41600303,329,203935,Marcus Smart,1610612738,Boston Celtics,3,4,11,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,13,1,1,20170521,CLE,BOS
11250,11250,Shot Chart Detail,41600303,337,203935,Marcus Smart,1610612738,Boston Celtics,3,3,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-140,213,1,0,20170521,CLE,BOS
11251,11251,Shot Chart Detail,41600303,443,203935,Marcus Smart,1610612738,Boston Celtics,4,7,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,204,149,1,1,20170521,CLE,BOS
11252,11252,Shot Chart Detail,41600303,461,203935,Marcus Smart,1610612738,Boston Celtics,4,5,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-124,213,1,1,20170521,CLE,BOS
11253,11253,Shot Chart Detail,41600304,167,203935,Marcus Smart,1610612738,Boston Celtics,2,7,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,151,195,1,0,20170523,CLE,BOS
11254,11254,Shot Chart Detail,41600304,191,203935,Marcus Smart,1610612738,Boston Celtics,2,4,50,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-119,67,1,0,20170523,CLE,BOS
11255,11255,Shot Chart Detail,41600304,207,203935,Marcus Smart,1610612738,Boston Celtics,2,3,25,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,2,1,0,20170523,CLE,BOS
11256,11256,Shot Chart Detail,41600304,286,203935,Marcus Smart,1610612738,Boston Celtics,3,7,19,Made Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-58,247,1,1,20170523,CLE,BOS
11257,11257,Shot Chart Detail,41600304,309,203935,Marcus Smart,1610612738,Boston Celtics,3,5,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,177,174,1,0,20170523,CLE,BOS
11258,11258,Shot Chart Detail,41600304,380,203935,Marcus Smart,1610612738,Boston Celtics,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,61,119,604,1,0,20170523,CLE,BOS
11259,11259,Shot Chart Detail,41600304,403,203935,Marcus Smart,1610612738,Boston Celtics,4,9,21,Missed Shot,Driving Bank shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,84,23,1,0,20170523,CLE,BOS
11260,11260,Shot Chart Detail,41600304,461,203935,Marcus Smart,1610612738,Boston Celtics,4,1,34,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,7,1,0,20170523,CLE,BOS
11261,11261,Shot Chart Detail,41600304,470,203935,Marcus Smart,1610612738,Boston Celtics,4,0,58,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,3,1,0,20170523,CLE,BOS
11262,11262,Shot Chart Detail,41600305,8,203935,Marcus Smart,1610612738,Boston Celtics,1,11,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-63,247,1,0,20170525,BOS,CLE
11263,11263,Shot Chart Detail,41600305,11,203935,Marcus Smart,1610612738,Boston Celtics,1,10,45,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-189,169,1,1,20170525,BOS,CLE
11264,11264,Shot Chart Detail,41600305,13,203935,Marcus Smart,1610612738,Boston Celtics,1,10,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-197,159,1,0,20170525,BOS,CLE
11265,11265,Shot Chart Detail,41600305,56,203935,Marcus Smart,1610612738,Boston Celtics,1,6,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,86,120,1,0,20170525,BOS,CLE
11266,11266,Shot Chart Detail,41600305,58,203935,Marcus Smart,1610612738,Boston Celtics,1,6,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,74,141,1,0,20170525,BOS,CLE
11267,11267,Shot Chart Detail,41600305,126,203935,Marcus Smart,1610612738,Boston Celtics,1,2,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,102,232,1,1,20170525,BOS,CLE
11268,11268,Shot Chart Detail,41600305,196,203935,Marcus Smart,1610612738,Boston Celtics,2,9,24,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,23,1,0,20170525,BOS,CLE
11794,11794,Shot Chart Detail,41600302,376,2210,Richard Jefferson,1610612739,Cleveland Cavaliers,3,0,34,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,8,1,0,20170519,BOS,CLE
11795,11795,Shot Chart Detail,41600302,395,2210,Richard Jefferson,1610612739,Cleveland Cavaliers,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-6,249,1,0,20170519,BOS,CLE
11796,11796,Shot Chart Detail,41600302,450,2210,Richard Jefferson,1610612739,Cleveland Cavaliers,4,6,32,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,18,1,0,20170519,BOS,CLE
11797,11797,Shot Chart Detail,41600302,472,2210,Richard Jefferson,1610612739,Cleveland Cavaliers,4,4,22,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,164,65,1,0,20170519,BOS,CLE
11798,11798,Shot Chart Detail,41600302,474,2210,Richard Jefferson,1610612739,Cleveland Cavaliers,4,4,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,86,239,1,1,20170519,BOS,CLE
11799,11799,Shot Chart Detail,41600302,488,2210,Richard Jefferson,1610612739,Cleveland Cavaliers,4,2,29,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170519,BOS,CLE
11800,11800,Shot Chart Detail,41600302,492,2210,Richard Jefferson,1610612739,Cleveland Cavaliers,4,1,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-92,237,1,1,20170519,BOS,CLE
11801,11801,Shot Chart Detail,41600303,117,2210,Richard Jefferson,1610612739,Cleveland Cavaliers,2,11,46,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,56,1,0,20170521,CLE,BOS
11802,11802,Shot Chart Detail,41600303,124,2210,Richard Jefferson,1610612739,Cleveland Cavaliers,2,10,11,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,114,-10,1,0,20170521,CLE,BOS
11803,11803,Shot Chart Detail,41600303,145,2210,Richard Jefferson,1610612739,Cleveland Cavaliers,2,8,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,7,1,0,20170521,CLE,BOS
11804,11804,Shot Chart Detail,41600305,124,2210,Richard Jefferson,1610612739,Cleveland Cavaliers,1,2,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,15,252,1,0,20170525,BOS,CLE
11805,11805,Shot Chart Detail,41600305,408,2210,Richard Jefferson,1610612739,Cleveland Cavaliers,4,11,20,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,26,1,0,20170525,BOS,CLE
11806,11806,Shot Chart Detail,41600305,483,2210,Richard Jefferson,1610612739,Cleveland Cavaliers,4,3,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,16,1,1,20170525,BOS,CLE
11807,11807,Shot Chart Detail,41600305,494,2210,Richard Jefferson,1610612739,Cleveland Cavaliers,4,2,34,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170525,BOS,CLE
11808,11808,Shot Chart Detail,41600305,504,2210,Richard Jefferson,1610612739,Cleveland Cavaliers,4,0,21,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-202,154,1,1,20170525,BOS,CLE
12247,12247,Shot Chart Detail,41600301,14,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-140,203,1,0,20170517,BOS,CLE
12248,12248,Shot Chart Detail,41600301,29,2544,LeBron James,1610612739,Cleveland Cavaliers,1,8,39,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,7,1,1,20170517,BOS,CLE
12249,12249,Shot Chart Detail,41600301,51,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,21,1,1,20170517,BOS,CLE
12250,12250,Shot Chart Detail,41600301,76,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,8,1,1,20170517,BOS,CLE
12251,12251,Shot Chart Detail,41600301,78,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-29,7,1,1,20170517,BOS,CLE
12252,12252,Shot Chart Detail,41600301,103,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,21,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,3,1,1,20170517,BOS,CLE
12253,12253,Shot Chart Detail,41600301,107,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,53,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,8,1,1,20170517,BOS,CLE
12254,12254,Shot Chart Detail,41600301,110,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,20,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,47,1,1,20170517,BOS,CLE
12255,12255,Shot Chart Detail,41600301,195,2544,LeBron James,1610612739,Cleveland Cavaliers,2,5,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,181,175,1,0,20170517,BOS,CLE
12256,12256,Shot Chart Detail,41600301,224,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,48,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,2,1,0,20170517,BOS,CLE
12257,12257,Shot Chart Detail,41600301,246,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,17,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-38,46,1,1,20170517,BOS,CLE
12258,12258,Shot Chart Detail,41600301,249,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,45,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-65,26,1,1,20170517,BOS,CLE
12259,12259,Shot Chart Detail,41600301,259,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,15,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-169,105,1,0,20170517,BOS,CLE
12260,12260,Shot Chart Detail,41600301,270,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,24,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,16,1,0,20170517,BOS,CLE
12261,12261,Shot Chart Detail,41600301,273,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,7,1,1,20170517,BOS,CLE
12262,12262,Shot Chart Detail,41600301,311,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,41,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-24,41,1,0,20170517,BOS,CLE
12263,12263,Shot Chart Detail,41600301,319,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,48,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,11,1,1,20170517,BOS,CLE
12264,12264,Shot Chart Detail,41600301,328,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,6,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-150,11,1,0,20170517,BOS,CLE
12265,12265,Shot Chart Detail,41600301,365,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,32,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-56,244,1,0,20170517,BOS,CLE
12266,12266,Shot Chart Detail,41600301,448,2544,LeBron James,1610612739,Cleveland Cavaliers,4,7,21,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,7,1,1,20170517,BOS,CLE
12267,12267,Shot Chart Detail,41600301,457,2544,LeBron James,1610612739,Cleveland Cavaliers,4,6,43,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,35,124,1,1,20170517,BOS,CLE
12268,12268,Shot Chart Detail,41600301,479,2544,LeBron James,1610612739,Cleveland Cavaliers,4,5,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,69,237,1,1,20170517,BOS,CLE
12269,12269,Shot Chart Detail,41600301,481,2544,LeBron James,1610612739,Cleveland Cavaliers,4,4,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-140,218,1,0,20170517,BOS,CLE
12270,12270,Shot Chart Detail,41600301,494,2544,LeBron James,1610612739,Cleveland Cavaliers,4,3,47,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-133,213,1,0,20170517,BOS,CLE
12271,12271,Shot Chart Detail,41600302,31,2544,LeBron James,1610612739,Cleveland Cavaliers,1,8,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-68,244,1,0,20170519,BOS,CLE
12272,12272,Shot Chart Detail,41600302,38,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,30,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,8,1,1,20170519,BOS,CLE
12273,12273,Shot Chart Detail,41600302,73,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,0,1,0,20170519,BOS,CLE
12274,12274,Shot Chart Detail,41600302,98,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,10,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,158,154,1,1,20170519,BOS,CLE
12275,12275,Shot Chart Detail,41600302,135,2544,LeBron James,1610612739,Cleveland Cavaliers,2,10,48,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,18,1,1,20170519,BOS,CLE
12276,12276,Shot Chart Detail,41600302,159,2544,LeBron James,1610612739,Cleveland Cavaliers,2,9,21,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,11,1,0,20170519,BOS,CLE
12277,12277,Shot Chart Detail,41600302,163,2544,LeBron James,1610612739,Cleveland Cavaliers,2,9,1,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,16,1,1,20170519,BOS,CLE
12278,12278,Shot Chart Detail,41600302,166,2544,LeBron James,1610612739,Cleveland Cavaliers,2,8,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-11,210,1,1,20170519,BOS,CLE
12279,12279,Shot Chart Detail,41600302,170,2544,LeBron James,1610612739,Cleveland Cavaliers,2,7,46,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,16,1,1,20170519,BOS,CLE
12280,12280,Shot Chart Detail,41600302,186,2544,LeBron James,1610612739,Cleveland Cavaliers,2,6,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-201,160,1,1,20170519,BOS,CLE
12281,12281,Shot Chart Detail,41600302,193,2544,LeBron James,1610612739,Cleveland Cavaliers,2,5,42,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-163,105,1,0,20170519,BOS,CLE
12282,12282,Shot Chart Detail,41600302,206,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,6,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-78,65,1,0,20170519,BOS,CLE
12283,12283,Shot Chart Detail,41600302,216,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,2,1,1,20170519,BOS,CLE
12284,12284,Shot Chart Detail,41600302,244,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,0,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-7,31,1,1,20170519,BOS,CLE
12285,12285,Shot Chart Detail,41600302,262,2544,LeBron James,1610612739,Cleveland Cavaliers,3,11,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-184,183,1,1,20170519,BOS,CLE
12286,12286,Shot Chart Detail,41600302,289,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-202,159,1,1,20170519,BOS,CLE
12287,12287,Shot Chart Detail,41600302,291,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-207,159,1,0,20170519,BOS,CLE
12288,12288,Shot Chart Detail,41600302,307,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,31,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,21,1,1,20170519,BOS,CLE
12289,12289,Shot Chart Detail,41600303,15,2544,LeBron James,1610612739,Cleveland Cavaliers,1,9,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-158,198,1,0,20170521,CLE,BOS
12290,12290,Shot Chart Detail,41600303,46,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,12,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,166,-19,1,1,20170521,CLE,BOS
12291,12291,Shot Chart Detail,41600303,85,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-119,228,1,0,20170521,CLE,BOS
12292,12292,Shot Chart Detail,41600303,148,2544,LeBron James,1610612739,Cleveland Cavaliers,2,8,14,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170521,CLE,BOS
12293,12293,Shot Chart Detail,41600303,225,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,2,1,1,20170521,CLE,BOS
12294,12294,Shot Chart Detail,41600303,282,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-183,115,1,0,20170521,CLE,BOS
12295,12295,Shot Chart Detail,41600303,293,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,18,1,1,20170521,CLE,BOS
12296,12296,Shot Chart Detail,41600303,305,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,1,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-158,70,1,0,20170521,CLE,BOS
12297,12297,Shot Chart Detail,41600303,318,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,59,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-20,26,1,0,20170521,CLE,BOS
12298,12298,Shot Chart Detail,41600303,339,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,45,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,8,1,0,20170521,CLE,BOS
12299,12299,Shot Chart Detail,41600303,430,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,192,160,1,0,20170521,CLE,BOS
12300,12300,Shot Chart Detail,41600303,459,2544,LeBron James,1610612739,Cleveland Cavaliers,4,5,55,Missed Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,56,36,1,0,20170521,CLE,BOS
12301,12301,Shot Chart Detail,41600303,474,2544,LeBron James,1610612739,Cleveland Cavaliers,4,3,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-66,287,1,0,20170521,CLE,BOS
12302,12302,Shot Chart Detail,41600304,20,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-207,21,1,0,20170523,CLE,BOS
12303,12303,Shot Chart Detail,41600304,37,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,16,1,0,20170523,CLE,BOS
12304,12304,Shot Chart Detail,41600304,47,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,10,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,2,1,1,20170523,CLE,BOS
12305,12305,Shot Chart Detail,41600304,75,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,38,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,241,16,1,0,20170523,CLE,BOS
12306,12306,Shot Chart Detail,41600304,79,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,17,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170523,CLE,BOS
12307,12307,Shot Chart Detail,41600304,86,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,53,Missed Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,73,33,1,0,20170523,CLE,BOS
12308,12308,Shot Chart Detail,41600304,102,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,23,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-6,1,1,20170523,CLE,BOS
12309,12309,Shot Chart Detail,41600304,136,2544,LeBron James,1610612739,Cleveland Cavaliers,2,11,0,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,2,1,1,20170523,CLE,BOS
12310,12310,Shot Chart Detail,41600304,138,2544,LeBron James,1610612739,Cleveland Cavaliers,2,10,30,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170523,CLE,BOS
12311,12311,Shot Chart Detail,41600304,248,2544,LeBron James,1610612739,Cleveland Cavaliers,3,11,31,Missed Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,-16,1,0,20170523,CLE,BOS
12312,12312,Shot Chart Detail,41600304,251,2544,LeBron James,1610612739,Cleveland Cavaliers,3,11,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,187,165,1,0,20170523,CLE,BOS
12313,12313,Shot Chart Detail,41600304,268,2544,LeBron James,1610612739,Cleveland Cavaliers,3,9,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,76,149,1,1,20170523,CLE,BOS
12314,12314,Shot Chart Detail,41600304,270,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,43,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170523,CLE,BOS
12315,12315,Shot Chart Detail,41600304,277,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-132,205,1,0,20170523,CLE,BOS
