,PLAYER_ID,SHOT_ZONE,NUM_SHOTS_ATTEMPTED,NUM_SHOTS_MADE,FG_pctg
135,203613,3.0,14,4,0.2857142857142857
136,203613,4.0,8,3,0.375
137,203613,5.0,20,10,0.5
138,203613,6.0,18,3,0.16666666666666666
139,203613,7.0,21,5,0.23809523809523808
140,203613,8.0,3,1,0.3333333333333333
141,203613,9.0,25,8,0.32
142,203613,10.0,25,10,0.4
143,203613,11.0,14,2,0.14285714285714285
144,203613,12.0,24,6,0.25
145,203613,13.0,14,4,0.2857142857142857
146,203937,0.0,109,59,0.5412844036697247
147,203937,1.0,12,7,0.5833333333333334
148,203937,2.0,7,2,0.2857142857142857
149,203937,3.0,10,0,0.0
150,203937,4.0,13,4,0.3076923076923077
151,203937,5.0,3,1,0.3333333333333333
152,203937,6.0,3,2,0.6666666666666666
153,203937,7.0,4,1,0.25
154,203937,8.0,8,2,0.25
155,203937,9.0,12,4,0.3333333333333333
156,203937,10.0,3,1,0.3333333333333333
157,203937,11.0,2,0,0.0
158,203937,12.0,4,1,0.25
159,203937,13.0,18,9,0.5
160,1627749,0.0,73,35,0.4794520547945205
161,1627749,1.0,9,3,0.3333333333333333
162,1627749,2.0,1,1,1.0
163,1627749,3.0,4,1,0.25
164,1627749,5.0,3,0,0.0
165,1627749,6.0,2,1,0.5
166,1627749,8.0,1,0,0.0
167,1627749,9.0,1,1,1.0
168,1627749,10.0,10,4,0.4
169,1627749,11.0,1,1,1.0
170,1627749,12.0,6,1,0.16666666666666666
171,1627749,13.0,5,2,0.4
172,1627854,0.0,8,2,0.25
173,1627854,1.0,6,1,0.16666666666666666
174,1627854,2.0,1,0,0.0
175,1627854,3.0,7,3,0.42857142857142855
176,1627854,4.0,5,4,0.8
177,1627854,5.0,5,3,0.6
178,1627854,6.0,4,1,0.25
179,1627854,7.0,7,3,0.42857142857142855
180,1627854,8.0,3,2,0.6666666666666666
181,1627854,9.0,4,2,0.5
182,1627854,10.0,20,8,0.4
183,1627854,11.0,8,2,0.25
184,1627854,12.0,14,4,0.2857142857142857
185,1627854,13.0,7,1,0.14285714285714285
186,1627879,0.0,17,8,0.47058823529411764
187,1627879,2.0,1,1,1.0
188,1627879,4.0,1,1,1.0
189,1627879,5.0,1,0,0.0
190,1627879,10.0,5,2,0.4
191,1627879,11.0,4,1,0.25
192,1627879,12.0,13,4,0.3076923076923077
193,1627879,13.0,5,3,0.6
