,PLAYER_ID,SHOT_ZONE,NUM_SHOTS_ATTEMPTED,NUM_SHOTS_MADE,FG_pctg,ppp
99,203109,8.0,22,7,0.3181818181818182,0.6363636363636364
100,203109,9.0,38,18,0.47368421052631576,1.4210526315789473
101,203109,10.0,110,41,0.37272727272727274,1.1181818181818182
102,203109,11.0,52,24,0.46153846153846156,1.3846153846153846
103,203109,12.0,139,49,0.35251798561151076,1.0575539568345322
104,203109,13.0,55,25,0.45454545454545453,1.3636363636363635
105,203482,0.0,236,163,0.690677966101695,1.38135593220339
106,203482,1.0,11,5,0.45454545454545453,0.9090909090909091
107,203482,2.0,12,2,0.16666666666666666,0.3333333333333333
108,203482,3.0,19,9,0.47368421052631576,0.9473684210526315
109,203482,4.0,3,1,0.3333333333333333,0.6666666666666666
110,203482,5.0,5,2,0.4,0.8
111,203482,6.0,15,4,0.26666666666666666,0.5333333333333333
112,203482,7.0,13,5,0.38461538461538464,0.7692307692307693
