,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
198573,Shot Chart Detail,21600906,188,2440,Matt Barnes,1610612744,Golden State Warriors,2,7,51,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,11,1,1,20170302,CHI,GSW
198574,Shot Chart Detail,21600928,44,2440,Matt Barnes,1610612744,Golden State Warriors,1,7,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,202,129,1,0,20170305,NYK,GSW
198575,Shot Chart Detail,21600928,304,2440,Matt Barnes,1610612744,Golden State Warriors,3,11,23,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-241,-24,1,0,20170305,NYK,GSW
198576,Shot Chart Detail,21600928,317,2440,Matt Barnes,1610612744,Golden State Warriors,3,10,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-225,90,1,1,20170305,NYK,GSW
198577,Shot Chart Detail,21600937,92,2440,Matt Barnes,1610612744,Golden State Warriors,1,3,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-158,183,1,1,20170306,ATL,GSW
198578,Shot Chart Detail,21600937,123,2440,Matt Barnes,1610612744,Golden State Warriors,1,2,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,25,252,1,0,20170306,ATL,GSW
198579,Shot Chart Detail,21600937,242,2440,Matt Barnes,1610612744,Golden State Warriors,2,5,19,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-45,183,1,0,20170306,ATL,GSW
198580,Shot Chart Detail,21600937,436,2440,Matt Barnes,1610612744,Golden State Warriors,3,0,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,37,242,1,0,20170306,ATL,GSW
198581,Shot Chart Detail,21600937,518,2440,Matt Barnes,1610612744,Golden State Warriors,4,5,4,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,13,1,0,20170306,ATL,GSW
198582,Shot Chart Detail,21600959,87,2440,Matt Barnes,1610612744,Golden State Warriors,1,2,36,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,0,20170308,GSW,BOS
198583,Shot Chart Detail,21600959,328,2440,Matt Barnes,1610612744,Golden State Warriors,3,2,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-160,213,1,0,20170308,GSW,BOS
198584,Shot Chart Detail,21600959,354,2440,Matt Barnes,1610612744,Golden State Warriors,3,1,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-12,257,1,0,20170308,GSW,BOS
198585,Shot Chart Detail,21600968,209,2440,Matt Barnes,1610612744,Golden State Warriors,2,3,2,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,7,1,1,20170310,MIN,GSW
198586,Shot Chart Detail,21600968,319,2440,Matt Barnes,1610612744,Golden State Warriors,3,4,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-1,247,1,1,20170310,MIN,GSW
198587,Shot Chart Detail,21600980,10,2440,Matt Barnes,1610612744,Golden State Warriors,1,10,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-19,247,1,1,20170311,SAS,GSW
198588,Shot Chart Detail,21600980,15,2440,Matt Barnes,1610612744,Golden State Warriors,1,9,13,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,8,1,1,20170311,SAS,GSW
198589,Shot Chart Detail,21600980,20,2440,Matt Barnes,1610612744,Golden State Warriors,1,8,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-153,203,1,0,20170311,SAS,GSW
198590,Shot Chart Detail,21600980,59,2440,Matt Barnes,1610612744,Golden State Warriors,1,5,40,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,51,1,0,20170311,SAS,GSW
198591,Shot Chart Detail,21600980,94,2440,Matt Barnes,1610612744,Golden State Warriors,1,2,39,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,-11,1,1,20170311,SAS,GSW
198592,Shot Chart Detail,21600980,207,2440,Matt Barnes,1610612744,Golden State Warriors,2,4,14,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,11,1,0,20170311,SAS,GSW
198593,Shot Chart Detail,21600980,244,2440,Matt Barnes,1610612744,Golden State Warriors,2,1,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-135,213,1,0,20170311,SAS,GSW
198594,Shot Chart Detail,21600980,246,2440,Matt Barnes,1610612744,Golden State Warriors,2,1,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,9,65,1,0,20170311,SAS,GSW
198595,Shot Chart Detail,21600980,270,2440,Matt Barnes,1610612744,Golden State Warriors,3,11,42,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-65,170,1,1,20170311,SAS,GSW
198596,Shot Chart Detail,21600980,465,2440,Matt Barnes,1610612744,Golden State Warriors,4,6,39,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,8,1,0,20170311,SAS,GSW
198597,Shot Chart Detail,21600980,471,2440,Matt Barnes,1610612744,Golden State Warriors,4,5,52,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,18,1,0,20170311,SAS,GSW
198598,Shot Chart Detail,21601003,154,2440,Matt Barnes,1610612744,Golden State Warriors,2,10,13,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,13,1,0,20170314,GSW,PHI
198599,Shot Chart Detail,21601003,172,2440,Matt Barnes,1610612744,Golden State Warriors,2,9,6,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-151,200,1,1,20170314,GSW,PHI
198600,Shot Chart Detail,21601003,290,2440,Matt Barnes,1610612744,Golden State Warriors,2,1,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-99,239,1,0,20170314,GSW,PHI
198601,Shot Chart Detail,21601003,296,2440,Matt Barnes,1610612744,Golden State Warriors,2,0,55,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,11,1,1,20170314,GSW,PHI
198602,Shot Chart Detail,21601003,546,2440,Matt Barnes,1610612744,Golden State Warriors,4,4,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,161,213,1,0,20170314,GSW,PHI
198603,Shot Chart Detail,21601003,560,2440,Matt Barnes,1610612744,Golden State Warriors,4,2,42,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,7,1,1,20170314,GSW,PHI
198604,Shot Chart Detail,21601003,582,2440,Matt Barnes,1610612744,Golden State Warriors,4,0,4,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20170314,GSW,PHI
198605,Shot Chart Detail,21601019,232,2440,Matt Barnes,1610612744,Golden State Warriors,2,5,54,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,14,1,0,20170316,GSW,ORL
198606,Shot Chart Detail,21601019,208,2440,Matt Barnes,1610612744,Golden State Warriors,2,5,53,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,0,1,0,20170316,GSW,ORL
198607,Shot Chart Detail,21601019,220,2440,Matt Barnes,1610612744,Golden State Warriors,2,4,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-27,252,1,0,20170316,GSW,ORL
198608,Shot Chart Detail,21601019,225,2440,Matt Barnes,1610612744,Golden State Warriors,2,3,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-201,169,1,1,20170316,GSW,ORL
198609,Shot Chart Detail,21601019,421,2440,Matt Barnes,1610612744,Golden State Warriors,4,11,22,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,31,1,0,20170316,GSW,ORL
198610,Shot Chart Detail,21601019,450,2440,Matt Barnes,1610612744,Golden State Warriors,4,8,38,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-8,19,1,1,20170316,GSW,ORL
198611,Shot Chart Detail,21601019,490,2440,Matt Barnes,1610612744,Golden State Warriors,4,4,44,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,7,1,0,20170316,GSW,ORL
198612,Shot Chart Detail,21601035,190,2440,Matt Barnes,1610612744,Golden State Warriors,2,3,38,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-227,46,1,1,20170318,GSW,MIL
198613,Shot Chart Detail,21601035,199,2440,Matt Barnes,1610612744,Golden State Warriors,2,2,40,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,7,1,1,20170318,GSW,MIL
198614,Shot Chart Detail,21601035,371,2440,Matt Barnes,1610612744,Golden State Warriors,4,10,29,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-88,264,1,0,20170318,GSW,MIL
198615,Shot Chart Detail,21601035,408,2440,Matt Barnes,1610612744,Golden State Warriors,4,5,21,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-174,185,1,0,20170318,GSW,MIL
198616,Shot Chart Detail,21601049,123,2440,Matt Barnes,1610612744,Golden State Warriors,1,0,9,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,138,200,1,0,20170320,OKC,GSW
198617,Shot Chart Detail,21601049,240,2440,Matt Barnes,1610612744,Golden State Warriors,2,4,36,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,8,1,1,20170320,OKC,GSW
198618,Shot Chart Detail,21601049,267,2440,Matt Barnes,1610612744,Golden State Warriors,2,2,38,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,21,1,0,20170320,OKC,GSW
198619,Shot Chart Detail,21601049,475,2440,Matt Barnes,1610612744,Golden State Warriors,4,9,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-1,1,1,20170320,OKC,GSW
198620,Shot Chart Detail,21601055,78,2440,Matt Barnes,1610612744,Golden State Warriors,1,3,51,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,7,1,0,20170321,DAL,GSW
198621,Shot Chart Detail,21601055,86,2440,Matt Barnes,1610612744,Golden State Warriors,1,2,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,166,190,1,1,20170321,DAL,GSW
198622,Shot Chart Detail,21601055,154,2440,Matt Barnes,1610612744,Golden State Warriors,2,8,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,122,11,1,0,20170321,DAL,GSW
198623,Shot Chart Detail,21601055,365,2440,Matt Barnes,1610612744,Golden State Warriors,3,0,6,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,26,1,1,20170321,DAL,GSW
198624,Shot Chart Detail,21601081,209,2440,Matt Barnes,1610612744,Golden State Warriors,2,0,57,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,143,223,1,0,20170324,GSW,SAC
198625,Shot Chart Detail,21601081,216,2440,Matt Barnes,1610612744,Golden State Warriors,2,0,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,16,1,1,20170324,GSW,SAC
198626,Shot Chart Detail,21601094,151,2440,Matt Barnes,1610612744,Golden State Warriors,2,8,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-19,257,1,0,20170326,GSW,MEM
198627,Shot Chart Detail,21601094,297,2440,Matt Barnes,1610612744,Golden State Warriors,3,6,2,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-233,65,1,1,20170326,GSW,MEM
198628,Shot Chart Detail,21601094,306,2440,Matt Barnes,1610612744,Golden State Warriors,3,5,17,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,1,20170326,GSW,MEM
198629,Shot Chart Detail,21601094,311,2440,Matt Barnes,1610612744,Golden State Warriors,3,3,58,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,11,1,1,20170326,GSW,MEM
198630,Shot Chart Detail,21601094,371,2440,Matt Barnes,1610612744,Golden State Warriors,4,10,22,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,19,41,1,0,20170326,GSW,MEM
198631,Shot Chart Detail,21601094,407,2440,Matt Barnes,1610612744,Golden State Warriors,4,6,29,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-238,43,1,0,20170326,GSW,MEM
198632,Shot Chart Detail,21601108,329,2440,Matt Barnes,1610612744,Golden State Warriors,3,9,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,199,164,1,0,20170328,HOU,GSW
198633,Shot Chart Detail,21601108,334,2440,Matt Barnes,1610612744,Golden State Warriors,3,8,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-38,244,1,0,20170328,HOU,GSW
198634,Shot Chart Detail,21601108,507,2440,Matt Barnes,1610612744,Golden State Warriors,4,6,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22,-196,105,1,1,20170328,HOU,GSW
198635,Shot Chart Detail,21601108,514,2440,Matt Barnes,1610612744,Golden State Warriors,4,5,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-205,-1,1,1,20170328,HOU,GSW
198636,Shot Chart Detail,21601108,553,2440,Matt Barnes,1610612744,Golden State Warriors,4,3,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-166,-10,1,0,20170328,HOU,GSW
198637,Shot Chart Detail,21601118,142,2440,Matt Barnes,1610612744,Golden State Warriors,2,11,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-155,193,1,1,20170329,SAS,GSW
198638,Shot Chart Detail,21601118,330,2440,Matt Barnes,1610612744,Golden State Warriors,3,6,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,195,164,1,0,20170329,SAS,GSW
198639,Shot Chart Detail,21601118,516,2440,Matt Barnes,1610612744,Golden State Warriors,4,0,8,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,2,208,1,0,20170329,SAS,GSW
198640,Shot Chart Detail,21601136,127,2440,Matt Barnes,1610612744,Golden State Warriors,2,11,30,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-25,259,1,0,20170331,GSW,HOU
198641,Shot Chart Detail,21601136,289,2440,Matt Barnes,1610612744,Golden State Warriors,3,8,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-11,228,1,0,20170331,GSW,HOU
198642,Shot Chart Detail,21601136,439,2440,Matt Barnes,1610612744,Golden State Warriors,4,7,40,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,11,1,1,20170331,GSW,HOU
198643,Shot Chart Detail,21601136,479,2440,Matt Barnes,1610612744,Golden State Warriors,4,3,41,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,138,120,1,1,20170331,GSW,HOU
198644,Shot Chart Detail,21601152,409,2440,Matt Barnes,1610612744,Golden State Warriors,4,10,35,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,0,1,0,20170402,GSW,WAS
198645,Shot Chart Detail,21601152,432,2440,Matt Barnes,1610612744,Golden State Warriors,4,8,38,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-163,203,1,0,20170402,GSW,WAS
198646,Shot Chart Detail,21601152,497,2440,Matt Barnes,1610612744,Golden State Warriors,4,2,25,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,23,1,0,20170402,GSW,WAS
198647,Shot Chart Detail,21601162,37,2440,Matt Barnes,1610612744,Golden State Warriors,1,7,31,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,2,1,1,20170404,GSW,MIN
198648,Shot Chart Detail,21601162,39,2440,Matt Barnes,1610612744,Golden State Warriors,1,7,9,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,1,20170404,GSW,MIN
198649,Shot Chart Detail,21601162,173,2440,Matt Barnes,1610612744,Golden State Warriors,2,8,26,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,2,1,1,20170404,GSW,MIN
198650,Shot Chart Detail,21601162,298,2440,Matt Barnes,1610612744,Golden State Warriors,3,9,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,16,1,1,20170404,GSW,MIN
198651,Shot Chart Detail,21601162,314,2440,Matt Barnes,1610612744,Golden State Warriors,3,7,13,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,7,1,1,20170404,GSW,MIN
198652,Shot Chart Detail,21601162,441,2440,Matt Barnes,1610612744,Golden State Warriors,4,7,37,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,89,247,1,0,20170404,GSW,MIN
198653,Shot Chart Detail,21601171,132,2440,Matt Barnes,1610612744,Golden State Warriors,1,0,37,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-50,90,1,1,20170405,PHX,GSW
198654,Shot Chart Detail,21601171,164,2440,Matt Barnes,1610612744,Golden State Warriors,2,9,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-192,164,1,0,20170405,PHX,GSW
198655,Shot Chart Detail,21601171,190,2440,Matt Barnes,1610612744,Golden State Warriors,2,7,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,8,1,0,20170405,PHX,GSW
198656,Shot Chart Detail,21601171,197,2440,Matt Barnes,1610612744,Golden State Warriors,2,6,44,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,11,1,0,20170405,PHX,GSW
198657,Shot Chart Detail,21601171,392,2440,Matt Barnes,1610612744,Golden State Warriors,3,3,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,0,1,1,20170405,PHX,GSW
198658,Shot Chart Detail,21601171,445,2440,Matt Barnes,1610612744,Golden State Warriors,4,11,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,14,254,1,1,20170405,PHX,GSW
198659,Shot Chart Detail,21601171,481,2440,Matt Barnes,1610612744,Golden State Warriors,4,7,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,156,208,1,0,20170405,PHX,GSW
198660,Shot Chart Detail,21601171,538,2440,Matt Barnes,1610612744,Golden State Warriors,4,2,34,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,0,1,0,20170405,PHX,GSW
198661,Shot Chart Detail,21601171,555,2440,Matt Barnes,1610612744,Golden State Warriors,4,1,35,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,53,100,1,0,20170405,PHX,GSW
198662,Shot Chart Detail,21601195,130,2440,Matt Barnes,1610612744,Golden State Warriors,2,11,42,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,43,1,1,20170408,GSW,NOP
202523,Shot Chart Detail,21600003,100,2561,David West,1610612744,Golden State Warriors,1,1,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161025,GSW,SAS
202524,Shot Chart Detail,21600003,345,2561,David West,1610612744,Golden State Warriors,3,4,4,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-8,34,1,0,20161025,GSW,SAS
202525,Shot Chart Detail,21600025,118,2561,David West,1610612744,Golden State Warriors,1,2,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,128,110,1,0,20161028,NOP,GSW
202526,Shot Chart Detail,21600025,185,2561,David West,1610612744,Golden State Warriors,2,9,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,21,1,1,20161028,NOP,GSW
202527,Shot Chart Detail,21600025,465,2561,David West,1610612744,Golden State Warriors,4,9,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-91,-1,1,0,20161028,NOP,GSW
202528,Shot Chart Detail,21600036,113,2561,David West,1610612744,Golden State Warriors,1,1,9,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,58,106,1,0,20161030,PHX,GSW
202529,Shot Chart Detail,21600036,143,2561,David West,1610612744,Golden State Warriors,2,11,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,133,124,1,1,20161030,PHX,GSW
202530,Shot Chart Detail,21600036,153,2561,David West,1610612744,Golden State Warriors,2,10,0,Missed Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,43,252,1,0,20161030,PHX,GSW
202531,Shot Chart Detail,21600036,401,2561,David West,1610612744,Golden State Warriors,3,3,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,153,90,1,1,20161030,PHX,GSW
202532,Shot Chart Detail,21600036,409,2561,David West,1610612744,Golden State Warriors,3,2,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,164,124,1,0,20161030,PHX,GSW
202533,Shot Chart Detail,21600036,424,2561,David West,1610612744,Golden State Warriors,3,0,41,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,11,1,0,20161030,PHX,GSW
202534,Shot Chart Detail,21600054,85,2561,David West,1610612744,Golden State Warriors,1,3,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,-1,1,1,20161101,POR,GSW
202535,Shot Chart Detail,21600054,127,2561,David West,1610612744,Golden State Warriors,2,11,23,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-83,13,1,0,20161101,POR,GSW
202536,Shot Chart Detail,21600054,427,2561,David West,1610612744,Golden State Warriors,4,11,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,43,146,1,1,20161101,POR,GSW
202537,Shot Chart Detail,21600069,142,2561,David West,1610612744,Golden State Warriors,2,11,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,19,1,1,20161103,GSW,OKC
202538,Shot Chart Detail,21600069,158,2561,David West,1610612744,Golden State Warriors,2,10,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-119,120,1,0,20161103,GSW,OKC
202539,Shot Chart Detail,21600078,154,2561,David West,1610612744,Golden State Warriors,2,11,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-175,0,1,0,20161104,LAL,GSW
202540,Shot Chart Detail,21600078,160,2561,David West,1610612744,Golden State Warriors,2,10,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-10,202,1,1,20161104,LAL,GSW
202541,Shot Chart Detail,21600078,170,2561,David West,1610612744,Golden State Warriors,2,9,36,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,-5,1,0,20161104,LAL,GSW
202542,Shot Chart Detail,21600078,172,2561,David West,1610612744,Golden State Warriors,2,9,32,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-5,1,1,20161104,LAL,GSW
202543,Shot Chart Detail,21600099,132,2561,David West,1610612744,Golden State Warriors,2,10,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-88,159,1,0,20161107,GSW,NOP
202544,Shot Chart Detail,21600099,146,2561,David West,1610612744,Golden State Warriors,2,9,2,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,2,1,1,20161107,GSW,NOP
202545,Shot Chart Detail,21600099,149,2561,David West,1610612744,Golden State Warriors,2,8,37,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,8,1,1,20161107,GSW,NOP
202546,Shot Chart Detail,21600099,397,2561,David West,1610612744,Golden State Warriors,4,10,50,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,17,82,1,0,20161107,GSW,NOP
202547,Shot Chart Detail,21600099,427,2561,David West,1610612744,Golden State Warriors,4,6,48,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161107,GSW,NOP
202548,Shot Chart Detail,21600116,123,2561,David West,1610612744,Golden State Warriors,2,9,16,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,41,1,0,20161109,GSW,DAL
