,Unnamed: 0,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ZONE
0,39849,Shot Chart Detail,21600003,90,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,2,14,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-97,247,1,1,20161025,GSW,SAS,10.0
1,39850,Shot Chart Detail,21600003,103,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,1,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,137,111,1,0,20161025,GSW,SAS,7.0
2,39851,Shot Chart Detail,21600003,134,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,10,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-133,223,1,0,20161025,GSW,SAS,10.0
3,39852,Shot Chart Detail,21600003,243,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,1,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,74,237,1,1,20161025,GSW,SAS,11.0
4,39853,Shot Chart Detail,21600003,247,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,1,15,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,11,1,0,20161025,GSW,SAS,9.0
5,39854,Shot Chart Detail,21600003,370,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,1,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,114,218,1,0,20161025,GSW,SAS,12.0
6,39855,Shot Chart Detail,21600003,411,1938,Manu Ginobili,1610612759,San Antonio Spurs,4,10,43,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,16,1,0,20161025,GSW,SAS,0.0
7,39856,Shot Chart Detail,21600003,413,1938,Manu Ginobili,1610612759,San Antonio Spurs,4,10,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,23,1,1,20161025,GSW,SAS,0.0
8,39857,Shot Chart Detail,21600003,473,1938,Manu Ginobili,1610612759,San Antonio Spurs,4,6,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,11,1,1,20161025,GSW,SAS,0.0
9,39858,Shot Chart Detail,21600003,494,1938,Manu Ginobili,1610612759,San Antonio Spurs,4,4,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-97,247,1,0,20161025,GSW,SAS,10.0
10,39859,Shot Chart Detail,21600016,51,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,5,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-171,178,1,0,20161027,SAC,SAS,10.0
11,39860,Shot Chart Detail,21600016,81,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,3,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,4,247,1,0,20161027,SAC,SAS,11.0
12,39861,Shot Chart Detail,21600016,256,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,1,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-133,210,1,1,20161027,SAC,SAS,10.0
13,39862,Shot Chart Detail,21600016,262,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,0,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,3,1,1,20161027,SAC,SAS,0.0
14,39863,Shot Chart Detail,21600016,265,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,0,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,192,159,1,0,20161027,SAC,SAS,12.0
15,39864,Shot Chart Detail,21600016,397,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,1,29,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,14,47,1,0,20161027,SAC,SAS,0.0
16,39865,Shot Chart Detail,21600016,406,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,1,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-197,154,1,1,20161027,SAC,SAS,10.0
17,39866,Shot Chart Detail,21600016,409,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,0,28,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,153,95,1,0,20161027,SAC,SAS,7.0
18,39867,Shot Chart Detail,21600016,442,1938,Manu Ginobili,1610612759,San Antonio Spurs,4,8,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-189,159,1,0,20161027,SAC,SAS,10.0
19,39868,Shot Chart Detail,21600037,76,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,3,23,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,24,46,1,1,20161030,MIA,SAS,0.0
20,39869,Shot Chart Detail,21600037,120,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,0,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,8,1,1,20161030,MIA,SAS,0.0
21,39870,Shot Chart Detail,21600037,136,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,9,59,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-14,16,1,0,20161030,MIA,SAS,0.0
22,39871,Shot Chart Detail,21600037,219,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,3,42,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-32,51,1,0,20161030,MIA,SAS,0.0
23,39872,Shot Chart Detail,21600037,241,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,1,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-71,144,1,0,20161030,MIA,SAS,1.0
24,39873,Shot Chart Detail,21600037,244,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,1,22,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,21,1,0,20161030,MIA,SAS,0.0
25,39874,Shot Chart Detail,21600037,337,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,4,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,153,200,1,0,20161030,MIA,SAS,12.0
26,39875,Shot Chart Detail,21600037,370,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,2,2,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,16,1,0,20161030,MIA,SAS,0.0
27,39876,Shot Chart Detail,21600053,50,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,3,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-199,149,1,1,20161101,SAS,UTA,10.0
28,39877,Shot Chart Detail,21600053,66,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,2,34,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-104,21,1,0,20161101,SAS,UTA,1.0
29,39878,Shot Chart Detail,21600053,230,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,0,32,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-122,146,1,0,20161101,SAS,UTA,5.0
30,39879,Shot Chart Detail,21600053,234,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,47,-169,439,1,0,20161101,SAS,UTA,10.0
31,39880,Shot Chart Detail,21600053,457,1938,Manu Ginobili,1610612759,San Antonio Spurs,4,0,46,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,-5,1,0,20161101,SAS,UTA,13.0
32,39881,Shot Chart Detail,21600077,95,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,3,2,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-153,11,1,1,20161104,UTA,SAS,1.0
33,39882,Shot Chart Detail,21600077,124,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,1,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,7,1,1,20161104,UTA,SAS,0.0
34,39883,Shot Chart Detail,21600077,139,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,0,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,2,1,1,20161104,UTA,SAS,0.0
35,39884,Shot Chart Detail,21600077,199,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,4,36,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,2,1,0,20161104,UTA,SAS,0.0
36,39885,Shot Chart Detail,21600077,219,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,3,26,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,137,26,1,0,20161104,UTA,SAS,3.0
37,39886,Shot Chart Detail,21600077,259,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,0,44,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,11,1,1,20161104,UTA,SAS,9.0
38,39887,Shot Chart Detail,21600077,357,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,1,26,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,3,1,0,20161104,UTA,SAS,0.0
39,39888,Shot Chart Detail,21600086,84,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,3,27,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-109,-11,1,0,20161105,SAS,LAC,1.0
40,39889,Shot Chart Detail,21600086,95,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,1,50,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,0,1,1,20161105,SAS,LAC,0.0
41,39890,Shot Chart Detail,21600086,124,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,0,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,189,160,1,1,20161105,SAS,LAC,12.0
42,39891,Shot Chart Detail,21600086,126,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,0,33,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,117,218,1,0,20161105,SAS,LAC,12.0
43,39892,Shot Chart Detail,21600086,135,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,0,3,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,128,31,1,0,20161105,SAS,LAC,3.0
44,39893,Shot Chart Detail,21600086,263,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,0,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,0,242,1,0,20161105,SAS,LAC,11.0
45,39894,Shot Chart Detail,21600114,137,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,11,42,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,-11,1,0,20161109,SAS,HOU,13.0
46,39895,Shot Chart Detail,21600114,142,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,11,8,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-92,36,1,0,20161109,SAS,HOU,1.0
47,39896,Shot Chart Detail,21600114,275,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,1,20,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,8,1,1,20161109,SAS,HOU,0.0
48,39897,Shot Chart Detail,21600114,395,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,3,1,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-1,65,1,0,20161109,SAS,HOU,0.0
49,39898,Shot Chart Detail,21600114,404,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,2,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-61,242,1,0,20161109,SAS,HOU,11.0
50,39899,Shot Chart Detail,21600114,420,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,1,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,3,1,0,20161109,SAS,HOU,0.0
51,39900,Shot Chart Detail,21600114,537,1938,Manu Ginobili,1610612759,San Antonio Spurs,4,2,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-137,100,1,0,20161109,SAS,HOU,5.0
52,39901,Shot Chart Detail,21600127,109,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,11,14,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-47,16,1,1,20161111,SAS,DET,0.0
53,39902,Shot Chart Detail,21600127,124,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,9,23,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-65,100,1,1,20161111,SAS,DET,1.0
54,39903,Shot Chart Detail,21600127,308,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,1,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,0,247,1,1,20161111,SAS,DET,11.0
55,39904,Shot Chart Detail,21600127,311,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,1,15,Made Shot,Fadeaway Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,-6,1,1,20161111,SAS,DET,9.0
56,39905,Shot Chart Detail,21600134,105,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,1,17,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-53,56,1,1,20161112,HOU,SAS,0.0
57,39906,Shot Chart Detail,21600134,115,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,0,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-169,120,1,0,20161112,HOU,SAS,5.0
58,39907,Shot Chart Detail,21600134,138,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,11,2,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,16,1,1,20161112,HOU,SAS,0.0
59,39908,Shot Chart Detail,21600134,230,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,2,59,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,31,1,0,20161112,HOU,SAS,0.0
60,39909,Shot Chart Detail,21600134,355,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,3,31,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,23,1,1,20161112,HOU,SAS,0.0
61,39910,Shot Chart Detail,21600134,378,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,1,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-125,223,1,1,20161112,HOU,SAS,10.0
62,39911,Shot Chart Detail,21600134,389,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,0,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,9,249,1,1,20161112,HOU,SAS,11.0
63,39912,Shot Chart Detail,21600150,84,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,2,34,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-48,61,1,0,20161114,SAS,MIA,0.0
64,39913,Shot Chart Detail,21600150,102,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,1,2,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-114,11,1,0,20161114,SAS,MIA,1.0
65,39914,Shot Chart Detail,21600150,126,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,10,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-96,224,1,1,20161114,SAS,MIA,10.0
66,39915,Shot Chart Detail,21600150,351,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,3,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,140,205,1,1,20161114,SAS,MIA,12.0
67,39916,Shot Chart Detail,21600150,361,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,1,26,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-6,46,1,0,20161114,SAS,MIA,0.0
68,39917,Shot Chart Detail,21600168,86,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,3,34,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,27,67,1,1,20161116,SAC,SAS,0.0
69,39918,Shot Chart Detail,21600168,109,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,1,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,161,190,1,0,20161116,SAC,SAS,12.0
70,39919,Shot Chart Detail,21600168,203,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,1,32,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,43,7,1,0,20161116,SAC,SAS,0.0
71,39920,Shot Chart Detail,21600168,315,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,2,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-9,254,1,0,20161116,SAC,SAS,11.0
72,39921,Shot Chart Detail,21600168,360,1938,Manu Ginobili,1610612759,San Antonio Spurs,4,11,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,40,247,1,0,20161116,SAC,SAS,11.0
73,39922,Shot Chart Detail,21600182,79,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,4,25,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-103,67,1,1,20161118,LAL,SAS,1.0
74,39923,Shot Chart Detail,21600182,103,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,1,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-113,228,1,0,20161118,LAL,SAS,10.0
75,39924,Shot Chart Detail,21600182,127,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,10,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-28,3,1,1,20161118,LAL,SAS,0.0
76,39925,Shot Chart Detail,21600182,276,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,9,5,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,6,1,1,20161118,LAL,SAS,9.0
77,39926,Shot Chart Detail,21600182,318,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,4,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,160,192,1,1,20161118,LAL,SAS,12.0
78,39927,Shot Chart Detail,21600182,416,1938,Manu Ginobili,1610612759,San Antonio Spurs,4,8,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,156,199,1,0,20161118,LAL,SAS,12.0
79,39928,Shot Chart Detail,21600206,85,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,1,13,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-1,1,0,20161121,SAS,DAL,0.0
80,39929,Shot Chart Detail,21600206,215,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,1,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,109,224,1,1,20161121,SAS,DAL,12.0
81,39930,Shot Chart Detail,21600206,315,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,3,31,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-227,70,1,1,20161121,SAS,DAL,9.0
82,39931,Shot Chart Detail,21600206,322,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,2,54,Missed Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,156,208,1,0,20161121,SAS,DAL,12.0
83,39932,Shot Chart Detail,21600206,335,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,1,46,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,240,11,1,0,20161121,SAS,DAL,13.0
84,39933,Shot Chart Detail,21600206,403,1938,Manu Ginobili,1610612759,San Antonio Spurs,4,7,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-61,239,1,0,20161121,SAS,DAL,11.0
85,39934,Shot Chart Detail,21600213,58,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,5,10,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,20,56,1,0,20161123,CHA,SAS,0.0
86,39935,Shot Chart Detail,21600213,119,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,84,-169,825,1,0,20161123,CHA,SAS,11.0
87,39936,Shot Chart Detail,21600213,301,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,5,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,159,116,1,0,20161123,CHA,SAS,7.0
88,39937,Shot Chart Detail,21600213,304,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,4,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,194,160,1,1,20161123,CHA,SAS,12.0
89,39938,Shot Chart Detail,21600213,316,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,3,48,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-241,31,1,0,20161123,CHA,SAS,9.0
90,39939,Shot Chart Detail,21600213,354,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,0,43,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-1,31,1,0,20161123,CHA,SAS,0.0
91,39940,Shot Chart Detail,21600225,67,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,3,16,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-228,120,1,0,20161125,BOS,SAS,10.0
92,39941,Shot Chart Detail,21600225,79,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,2,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,114,41,1,0,20161125,BOS,SAS,3.0
93,39942,Shot Chart Detail,21600225,100,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,0,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,173,183,1,0,20161125,BOS,SAS,12.0
94,39943,Shot Chart Detail,21600225,324,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,3,16,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,7,1,0,20161125,BOS,SAS,0.0
95,39944,Shot Chart Detail,21600225,353,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,0,57,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,225,65,1,0,20161125,BOS,SAS,13.0
96,39945,Shot Chart Detail,21600225,490,1938,Manu Ginobili,1610612759,San Antonio Spurs,4,0,18,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,47,1,0,20161125,BOS,SAS,13.0
97,39946,Shot Chart Detail,21600264,114,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,0,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-150,208,1,0,20161129,SAS,ORL,10.0
98,39947,Shot Chart Detail,21600264,191,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,3,57,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,-6,1,0,20161129,SAS,ORL,0.0
99,39948,Shot Chart Detail,21600264,225,1938,Manu Ginobili,1610612759,San Antonio Spurs,2,1,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,0,252,1,1,20161129,SAS,ORL,11.0
100,39949,Shot Chart Detail,21600264,302,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,4,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,51,247,1,0,20161129,SAS,ORL,11.0
101,39950,Shot Chart Detail,21600264,317,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,4,2,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,57,1,1,20161129,SAS,ORL,0.0
102,39951,Shot Chart Detail,21600264,349,1938,Manu Ginobili,1610612759,San Antonio Spurs,3,1,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,222,105,1,0,20161129,SAS,ORL,12.0
103,39952,Shot Chart Detail,21600264,459,1938,Manu Ginobili,1610612759,San Antonio Spurs,4,4,15,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,0,1,0,20161129,SAS,ORL,0.0
104,39953,Shot Chart Detail,21600264,509,1938,Manu Ginobili,1610612759,San Antonio Spurs,4,0,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,210,120,1,1,20161129,SAS,ORL,12.0
105,39954,Shot Chart Detail,21600264,515,1938,Manu Ginobili,1610612759,San Antonio Spurs,4,0,26,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,18,1,1,20161129,SAS,ORL,0.0
